"","calBP","PrDens"
"5955",6046,0.00011025973165069
"5956",6045,0.000110267405191075
"5957",6044,0.000110272578093055
"5958",6043,0.000110273556195322
"5959",6042,0.000110268871963938
"5960",6041,0.000110257044836834
"5961",6040,0.000110236851080937
"5962",6039,0.000110207947106476
"5963",6038,0.000110168642087689
"5964",6037,0.000110117569924185
"5965",6036,0.000110053481429765
"5966",6035,0.000109975268322497
"5967",6034,0.000109895645574307
"5968",6033,0.000109814430301719
"5969",6032,0.000109731659235287
"5970",6031,0.000109647348605578
"5971",6030,0.000109561252220094
"5972",6029,0.000109486337406677
"5973",6028,0.000109422522792377
"5974",6027,0.000109369707249335
"5975",6026,0.000109327771356049
"5976",6025,0.000109296578884276
"5977",6024,0.0001092767338807
"5978",6023,0.000109268118694811
"5979",6022,0.000109270348920908
"5980",6021,0.000109283019723349
"5981",6020,0.000109305707874194
"5982",6019,0.000109336891385813
"5983",6018,0.000109376094596699
"5984",6017,0.000109422815555145
"5985",6016,0.000109476286595854
"5986",6015,0.000109535990504237
"5987",6014,0.000109596985609801
"5988",6013,0.0001096589285744
"5989",6012,0.00010972147458852
"5990",6011,0.000109784278629624
"5991",6010,0.000109846996732608
"5992",6009,0.000109908528684193
"5993",6008,0.000109968779377386
"5994",6007,0.000110027657282264
"5995",6006,0.000110085074642311
"5996",6005,0.000110140947662977
"5997",6004,0.000110197538498594
"5998",6003,0.000110254838204633
"5999",6002,0.000110312837317924
"6000",6001,0.00011037152586699
"6001",6000,0.000110430893382795
"6002",5999,0.000110491766319572
"6003",5998,0.000110553741840687
"6004",5997,0.000110616405963041
"6005",5996,0.000110679335733035
"6006",5995,0.000110742101446779
"6007",5994,0.00011080169870721
"6008",5993,0.000110857569618205
"6009",5992,0.000110908936522858
"6010",5991,0.000110954762343818
"6011",5990,0.000110994285444156
"6012",5989,0.000111021947752529
"6013",5988,0.000111036985159564
"6014",5987,0.000111038712956089
"6015",5986,0.000111026786164874
"6016",5985,0.000111000459299797
"6017",5984,0.000110958790891881
"6018",5983,0.000110901205017193
"6019",5982,0.000110827942336661
"6020",5981,0.000110738583961745
"6021",5980,0.000110633016023181
"6022",5979,0.000110513920117388
"6023",5978,0.000110381028693616
"6024",5977,0.00011023484833604
"6025",5976,0.000110075187669387
"6026",5975,0.000109902127356666
"6027",5974,0.000109717471458036
"6028",5973,0.000109521066922798
"6029",5972,0.000109313345985384
"6030",5971,0.000109094462263531
"6031",5970,0.000108864584807178
"6032",5969,0.000108622729032536
"6033",5968,0.000108369168650455
"6034",5967,0.00010810419301498
"6035",5966,0.000107828105766998
"6036",5965,0.000107541223520641
"6037",5964,0.000107240516689388
"6038",5963,0.000106926487256121
"6039",5962,0.000106599970344219
"6040",5961,0.000106261318452976
"6041",5960,0.000105911130647172
"6042",5959,0.000105546287483902
"6043",5958,0.000105168108094256
"6044",5957,0.000104778227103072
"6045",5956,0.00010437732762216
"6046",5955,0.000103966669286399
"6047",5954,0.000103544033515324
"6048",5953,0.000103111703562626
"6049",5952,0.000102671672751599
"6050",5951,0.000102226425395616
"6051",5950,0.000101778681797183
"6052",5949,0.000101328546672979
"6053",5948,0.000100879778003122
"6054",5947,0.000100437148384967
"6055",5946,0.000100005513737243
"6056",5945,9.95888992759554e-05
"6057",5944,9.91872033157526e-05
"6058",5943,9.88034706232285e-05
"6059",5942,9.84407315534467e-05
"6060",5941,9.81019458136469e-05
"6061",5940,9.77899557951915e-05
"6062",5939,9.75037500351272e-05
"6063",5938,9.72452838336654e-05
"6064",5937,9.70160725722817e-05
"6065",5936,9.68174131786703e-05
"6066",5935,9.66503753538803e-05
"6067",5934,9.64965571079846e-05
"6068",5933,9.63562421837055e-05
"6069",5932,9.62294595409798e-05
"6070",5931,9.61162263826742e-05
"6071",5930,9.60165491031659e-05
"6072",5929,9.59116037130897e-05
"6073",5928,9.58015332873604e-05
"6074",5927,9.56864879326115e-05
"6075",5926,9.55666244589493e-05
"6076",5925,9.54421060273145e-05
"6077",5924,9.53071188492668e-05
"6078",5923,9.51617688427872e-05
"6079",5922,9.50064287521149e-05
"6080",5921,9.48414918553469e-05
"6081",5920,9.46673699562348e-05
"6082",5919,9.44843458206317e-05
"6083",5918,9.42928949255116e-05
"6084",5917,9.40935190413965e-05
"6085",5916,9.38869856558031e-05
"6086",5915,9.36738118090065e-05
"6087",5914,9.34586103860951e-05
"6088",5913,9.3241720396753e-05
"6089",5912,9.30234825625812e-05
"6090",5911,9.2804238253686e-05
"6091",5910,9.25840929074286e-05
"6092",5909,9.23687217055262e-05
"6093",5908,9.2158188456257e-05
"6094",5907,9.19525460489285e-05
"6095",5906,9.17518365650894e-05
"6096",5905,9.15558558869018e-05
"6097",5904,9.1365843174631e-05
"6098",5903,9.11817204387205e-05
"6099",5902,9.10034089263193e-05
"6100",5901,9.08308297986233e-05
"6101",5900,9.06639047960489e-05
"6102",5899,9.05026263200264e-05
"6103",5898,9.03471194721234e-05
"6104",5897,9.01980119669675e-05
"6105",5896,9.00556853698372e-05
"6106",5895,8.99205238990864e-05
"6107",5894,8.97988063867813e-05
"6108",5893,8.96909067612366e-05
"6109",5892,8.95974300002172e-05
"6110",5891,8.95192534450648e-05
"6111",5890,8.94569932312301e-05
"6112",5889,8.94108077390408e-05
"6113",5888,8.9381428470529e-05
"6114",5887,8.93695103451312e-05
"6115",5886,8.93753713582488e-05
"6116",5885,8.93997327882562e-05
"6117",5884,8.94319540629167e-05
"6118",5883,8.9472507866016e-05
"6119",5882,8.95210280735737e-05
"6120",5881,8.95777861145197e-05
"6121",5880,8.96427273751726e-05
"6122",5879,8.97021378065913e-05
"6123",5878,8.9755278146019e-05
"6124",5877,8.98000417334693e-05
"6125",5876,8.98355858471389e-05
"6126",5875,8.98607364778678e-05
"6127",5874,8.98811741465739e-05
"6128",5873,8.98967073642926e-05
"6129",5872,8.99066581080021e-05
"6130",5871,8.99107441364891e-05
"6131",5870,8.99087993965951e-05
"6132",5869,8.99117500523676e-05
"6133",5868,8.99193685272351e-05
"6134",5867,8.99314185556478e-05
"6135",5866,8.9947656523411e-05
"6136",5865,8.99678327449034e-05
"6137",5864,8.99927990450235e-05
"6138",5863,9.00224029833693e-05
"6139",5862,9.00559219652656e-05
"6140",5861,9.00931262687415e-05
"6141",5860,9.01335495693116e-05
"6142",5859,9.0178093571025e-05
"6143",5858,9.0225626244483e-05
"6144",5857,9.02749551011348e-05
"6145",5856,9.03253653285481e-05
"6146",5855,9.03758268804101e-05
"6147",5854,9.04278517022458e-05
"6148",5853,9.04794766535239e-05
"6149",5852,9.05291290750875e-05
"6150",5851,9.05748613721381e-05
"6151",5850,9.06146208095747e-05
"6152",5849,9.06513036879786e-05
"6153",5848,9.0683255908551e-05
"6154",5847,9.07079508956631e-05
"6155",5846,9.07233512380707e-05
"6156",5845,9.07277526338411e-05
"6157",5844,9.07233982585772e-05
"6158",5843,9.07088974454661e-05
"6159",5842,9.06829016389013e-05
"6160",5841,9.06441358465221e-05
"6161",5840,9.05911750443069e-05
"6162",5839,9.05234552058377e-05
"6163",5838,9.04409244055012e-05
"6164",5837,9.03436206726199e-05
"6165",5836,9.02316595971627e-05
"6166",5835,9.01052204828456e-05
"6167",5834,8.99704195989605e-05
"6168",5833,8.98273618823224e-05
"6169",5832,8.96761573763632e-05
"6170",5831,8.95169201054037e-05
"6171",5830,8.93497670120882e-05
"6172",5829,8.91798474262232e-05
"6173",5828,8.90071369283318e-05
"6174",5827,8.88316117166381e-05
"6175",5826,8.86532486776732e-05
"6176",5825,8.84720254605568e-05
"6177",5824,8.82924896752247e-05
"6178",5823,8.81146451424033e-05
"6179",5822,8.79384955551818e-05
"6180",5821,8.77640444811195e-05
"6181",5820,8.75912953643786e-05
"6182",5819,8.74226769110581e-05
"6183",5818,8.72583421187411e-05
"6184",5817,8.70984406538056e-05
"6185",5816,8.6943118433006e-05
"6186",5815,8.67925172048589e-05
"6187",5814,8.66457952994916e-05
"6188",5813,8.65032512591378e-05
"6189",5812,8.63651766332943e-05
"6190",5811,8.62318541192943e-05
"6191",5810,8.61037911241302e-05
"6192",5809,8.59853971274916e-05
"6193",5808,8.58768612642767e-05
"6194",5807,8.57784528428922e-05
"6195",5806,8.56902921044211e-05
"6196",5805,8.56125966126714e-05
"6197",5804,8.55491716244133e-05
"6198",5803,8.54998873517926e-05
"6199",5802,8.54641611562229e-05
"6200",5801,8.54413985390301e-05
"6201",5800,8.54310958766972e-05
"6202",5799,8.54335435045339e-05
"6203",5798,8.5448424257064e-05
"6204",5797,8.54747979357112e-05
"6205",5796,8.55121339514635e-05
"6206",5795,8.556005736558e-05
"6207",5794,8.56106045434837e-05
"6208",5793,8.56637502686183e-05
"6209",5792,8.57195103723733e-05
"6210",5791,8.57779379650125e-05
"6211",5790,8.58391160403947e-05
"6212",5789,8.59032801420813e-05
"6213",5788,8.59702117017636e-05
"6214",5787,8.60401795407792e-05
"6215",5786,8.61131744955126e-05
"6216",5785,8.61891637959877e-05
"6217",5784,8.627710592408e-05
"6218",5783,8.63767083150225e-05
"6219",5782,8.64881481289477e-05
"6220",5781,8.66113497912116e-05
"6221",5780,8.67462301254536e-05
"6222",5779,8.69039317766354e-05
"6223",5778,8.70853283952825e-05
"6224",5777,8.72918635265777e-05
"6225",5776,8.75243886487791e-05
"6226",5775,8.77837859545361e-05
"6227",5774,8.80618263065341e-05
"6228",5773,8.83583902608348e-05
"6229",5772,8.86732247552429e-05
"6230",5771,8.90059287224952e-05
"6231",5770,8.93559433555957e-05
"6232",5769,8.97120569188775e-05
"6233",5768,9.00739020266527e-05
"6234",5767,9.04411014693164e-05
"6235",5766,9.08132702961011e-05
"6236",5765,9.11900179568882e-05
"6237",5764,9.15723845187114e-05
"6238",5763,9.19596915532874e-05
"6239",5762,9.23515050092214e-05
"6240",5761,9.27473900669876e-05
"6241",5760,9.31469134731043e-05
"6242",5759,9.35517582049443e-05
"6243",5758,9.3961718220797e-05
"6244",5757,9.4376092984116e-05
"6245",5756,9.47944141898713e-05
"6246",5755,9.52162082970748e-05
"6247",5754,9.56396901148136e-05
"6248",5753,9.60647795567872e-05
"6249",5752,9.64913972585728e-05
"6250",5751,9.69194646122144e-05
"6251",5750,9.73489037965043e-05
"6252",5749,9.77767956911827e-05
"6253",5748,9.82030917606272e-05
"6254",5747,9.86277440286531e-05
"6255",5746,9.90507051012004e-05
"6256",5745,9.94719281877998e-05
"6257",5744,9.9893518206372e-05
"6258",5743,0.000100315396161613
"6259",5742,0.000100737475959775
"6260",5741,0.000101159421262692
"6261",5740,0.000101581377842739
"6262",5739,0.000102005669130247
"6263",5738,0.000102432116340976
"6264",5737,0.000102860542524338
"6265",5736,0.000103290773138768
"6266",5735,0.000103722636577565
"6267",5734,0.000104156759357543
"6268",5733,0.000104593102288708
"6269",5732,0.000105031626048251
"6270",5731,0.000105472291167791
"6271",5730,0.000105915058019939
"6272",5729,0.000106358622562232
"6273",5728,0.000106802967546178
"6274",5727,0.000107248075901485
"6275",5726,0.000107693930716504
"6276",5725,0.000108140515218512
"6277",5724,0.000108586909570159
"6278",5723,0.00010903302775585
"6279",5722,0.000109478783542167
"6280",5721,0.000109924090603618
"6281",5720,0.00011036886264853
"6282",5719,0.000110809483361793
"6283",5718,0.000111245790346105
"6284",5717,0.000111677624543064
"6285",5716,0.000112104830653165
"6286",5715,0.000112527257555974
"6287",5714,0.000112943999078843
"6288",5713,0.000113352866601634
"6289",5712,0.000113751661085956
"6290",5711,0.000114138486201705
"6291",5710,0.000114511096234985
"6292",5709,0.000114852872049049
"6293",5708,0.000115161590321263
"6294",5707,0.000115436252633255
"6295",5706,0.000115677314688642
"6296",5705,0.000115885774948389
"6297",5704,0.000116062506373962
"6298",5703,0.000116208909424797
"6299",5702,0.000116326954472972
"6300",5701,0.000116418235548438
"6301",5700,0.000116485388368444
"6302",5699,0.000116533821957623
"6303",5698,0.000116564398368679
"6304",5697,0.000116578086039225
"6305",5696,0.000116575672966761
"6306",5695,0.000116557769391068
"6307",5694,0.000116530017897748
"6308",5693,0.000116492855387885
"6309",5692,0.000116446422882758
"6310",5691,0.000116390811532504
"6311",5690,0.000116326068886759
"6312",5689,0.000116255964536087
"6313",5688,0.000116180547487584
"6314",5687,0.00011609961929479
"6315",5686,0.000116013261251873
"6316",5685,0.000115921580284159
"6317",5684,0.000115826363289733
"6318",5683,0.00011572817359736
"6319",5682,0.000115626662993285
"6320",5681,0.000115522743346487
"6321",5680,0.000115416870772764
"6322",5679,0.0001153086340014
"6323",5678,0.000115198090828175
"6324",5677,0.000115085817102551
"6325",5676,0.000114971923107868
"6326",5675,0.000114856793800573
"6327",5674,0.000114743193397403
"6328",5673,0.000114632370733119
"6329",5672,0.000114525096676159
"6330",5671,0.000114422379497816
"6331",5670,0.000114325221398123
"6332",5669,0.000114235679260862
"6333",5668,0.000114154246760805
"6334",5667,0.000114081822450892
"6335",5666,0.000114018928097333
"6336",5665,0.000113965949258256
"6337",5664,0.000113909220236366
"6338",5663,0.000113849137542525
"6339",5662,0.000113786101984758
"6340",5661,0.000113720515558973
"6341",5660,0.000113652778445209
"6342",5659,0.000113570344050171
"6343",5658,0.00011347416943046
"6344",5657,0.000113366353007486
"6345",5656,0.000113248762770624
"6346",5655,0.000113123836586179
"6347",5654,0.000112989500372302
"6348",5653,0.000112848832563806
"6349",5652,0.000112703058303515
"6350",5651,0.000112554019607718
"6351",5650,0.000112402726895773
"6352",5649,0.000112248647616427
"6353",5648,0.000112091824468657
"6354",5647,0.000111932070071261
"6355",5646,0.000111768837964968
"6356",5645,0.000111601822798826
"6357",5644,0.000111427943628605
"6358",5643,0.000111246727733023
"6359",5642,0.000111057750019081
"6360",5641,0.000110860673614758
"6361",5640,0.000110655189771152
"6362",5639,0.00011044101255951
"6363",5638,0.00011021774902534
"6364",5637,0.000109985580967876
"6365",5636,0.000109744431922168
"6366",5635,0.000109496964101854
"6367",5634,0.000109250616856796
"6368",5633,0.000109023031943342
"6369",5632,0.000108841773573701
"6370",5631,0.000108735023663384
"6371",5630,0.000108714901114777
"6372",5629,0.000108745028006345
"6373",5628,0.000108810204795636
"6374",5627,0.000108887130790701
"6375",5626,0.000108949023991803
"6376",5625,0.000108970403133577
"6377",5624,0.000108953955476886
"6378",5623,0.000108893563704925
"6379",5622,0.00010878620282365
"6380",5621,0.000108630904410711
"6381",5620,0.00010842917657072
"6382",5619,0.000108207026193503
"6383",5618,0.000107965282494403
"6384",5617,0.000107704881358596
"6385",5616,0.000107426839137215
"6386",5615,0.000107132227485434
"6387",5614,0.00010683745073017
"6388",5613,0.000106544381179894
"6389",5612,0.000106254909310001
"6390",5611,0.000105970632545012
"6391",5610,0.000105693509361791
"6392",5609,0.000105436103261487
"6393",5608,0.000105200265003501
"6394",5607,0.000104986542682971
"6395",5606,0.000104794184675347
"6396",5605,0.000104622042629339
"6397",5604,0.000104455540508365
"6398",5603,0.000104293755508164
"6399",5602,0.000104135635535214
"6400",5601,0.000103980504484395
"6401",5600,0.000103826541477277
"6402",5599,0.000103668601614147
"6403",5598,0.000103506617836034
"6404",5597,0.000103340544058021
"6405",5596,0.000103170355884871
"6406",5595,0.00010299605082623
"6407",5594,0.000102822561088169
"6408",5593,0.000102649623590781
"6409",5592,0.000102477218212103
"6410",5591,0.000102305324140377
"6411",5590,0.000102133919922329
"6412",5589,0.000101976563359882
"6413",5588,0.000101834310001472
"6414",5587,0.000101707844388421
"6415",5586,0.000101597697082339
"6416",5585,0.000101504227647577
"6417",5584,0.000101433157163253
"6418",5583,0.000101386074498026
"6419",5582,0.000101364895862249
"6420",5581,0.00010137032674511
"6421",5580,0.000101403229485624
"6422",5579,0.000101455544677568
"6423",5578,0.000101525436003388
"6424",5577,0.000101610782835465
"6425",5576,0.000101709491782071
"6426",5575,0.000101819068536334
"6427",5574,0.000101923184944966
"6428",5573,0.000102021053635224
"6429",5572,0.00010211240025742
"6430",5571,0.000102196744101656
"6431",5570,0.000102273636864928
"6432",5569,0.000102335064979025
"6433",5568,0.000102380567260102
"6434",5567,0.000102409301176971
"6435",5566,0.000102420823167781
"6436",5565,0.000102414846567537
"6437",5564,0.000102419011322717
"6438",5563,0.000102432682117926
"6439",5562,0.000102455225960541
"6440",5561,0.000102486015947481
"6441",5560,0.000102524434602626
"6442",5559,0.000102604594248835
"6443",5558,0.000102720293886794
"6444",5557,0.000102863185429134
"6445",5556,0.00010302396184789
"6446",5555,0.000103192223333685
"6447",5554,0.000103357271211586
"6448",5553,0.000103509626221429
"6449",5552,0.000103643696057595
"6450",5551,0.000103754384068556
"6451",5550,0.000103839600504627
"6452",5549,0.000103918423374093
"6453",5548,0.000103990443027775
"6454",5547,0.000104055551351673
"6455",5546,0.000104114076820164
"6456",5545,0.000104166436014648
"6457",5544,0.000104239768856002
"6458",5543,0.000104334812370872
"6459",5542,0.000104451669430425
"6460",5541,0.000104590266702957
"6461",5540,0.00010474994688269
"6462",5539,0.000104945591455288
"6463",5538,0.000105176094615447
"6464",5537,0.00010543823770145
"6465",5536,0.000105726566067681
"6466",5535,0.000106031231628404
"6467",5534,0.00010632176332959
"6468",5533,0.000106561546372433
"6469",5532,0.000106708622407207
"6470",5531,0.000106725786517112
"6471",5530,0.000106597327328573
"6472",5529,0.000106357873709173
"6473",5528,0.000106025462705453
"6474",5527,0.000105630598486153
"6475",5526,0.000105209828577374
"6476",5525,0.000104797994215831
"6477",5524,0.000104401510073399
"6478",5523,0.000104032322809838
"6479",5522,0.000103697549080503
"6480",5521,0.000103401021865623
"6481",5520,0.000103143314431107
"6482",5519,0.000102900574248899
"6483",5518,0.000102672960933916
"6484",5517,0.000102460258581508
"6485",5516,0.000102262195351569
"6486",5515,0.000102078653515205
"6487",5514,0.000101893863818654
"6488",5513,0.000101708230638277
"6489",5512,0.000101522435659487
"6490",5511,0.000101336651743763
"6491",5510,0.000101151293394076
"6492",5509,0.000100961604302611
"6493",5508,0.000100767911408809
"6494",5507,0.000100570549720996
"6495",5506,0.000100369859031331
"6496",5505,0.000100166181031403
"6497",5504,9.99695069009321e-05
"6498",5503,9.97796267482002e-05
"6499",5502,9.95963433399667e-05
"6500",5501,9.94194713653219e-05
"6501",5500,9.92488367218402e-05
"6502",5499,9.90876601308296e-05
"6503",5498,9.89360515655974e-05
"6504",5497,9.87938630425518e-05
"6505",5496,9.8661191117628e-05
"6506",5495,9.85383364422641e-05
"6507",5494,9.8422580091343e-05
"6508",5493,9.83145688415221e-05
"6509",5492,9.82145051730116e-05
"6510",5491,9.81226569912398e-05
"6511",5490,9.80393438616707e-05
"6512",5489,9.79481863313555e-05
"6513",5488,9.7848036448848e-05
"6514",5487,9.77377349937678e-05
"6515",5486,9.7616136172649e-05
"6516",5485,9.74821310379639e-05
"6517",5484,9.7326146970732e-05
"6518",5483,9.71462352748952e-05
"6519",5482,9.69405733843387e-05
"6520",5481,9.67075542802625e-05
"6521",5480,9.64458894499453e-05
"6522",5479,9.61619057119921e-05
"6523",5478,9.58574986089883e-05
"6524",5477,9.55343534976785e-05
"6525",5476,9.51946203504645e-05
"6526",5475,9.4840604120846e-05
"6527",5474,9.44847288373704e-05
"6528",5473,9.41267284293631e-05
"6529",5472,9.37663517537288e-05
"6530",5471,9.34033637254967e-05
"6531",5470,9.30375463402259e-05
"6532",5469,9.26746157235361e-05
"6533",5468,9.2314508924567e-05
"6534",5467,9.195718936858e-05
"6535",5466,9.1602648833931e-05
"6536",5465,9.12509089614494e-05
"6537",5464,9.08894237099525e-05
"6538",5463,9.05187578226934e-05
"6539",5462,9.01394848565168e-05
"6540",5461,8.97524440241374e-05
"6541",5460,8.93579809193655e-05
"6542",5459,8.89344836719119e-05
"6543",5458,8.84870160515305e-05
"6544",5457,8.80223774469398e-05
"6545",5456,8.75483273007481e-05
"6546",5455,8.70731566467822e-05
"6547",5454,8.66096294505331e-05
"6548",5453,8.6164177533904e-05
"6549",5452,8.57412002763118e-05
"6550",5451,8.53442330677668e-05
"6551",5450,8.49741507944783e-05
"6552",5449,8.46131441896978e-05
"6553",5448,8.42616028240671e-05
"6554",5447,8.39198444362016e-05
"6555",5446,8.35881088663891e-05
"6556",5445,8.32663063418449e-05
"6557",5444,8.29284660916053e-05
"6558",5443,8.25743935384376e-05
"6559",5442,8.22044888076648e-05
"6560",5441,8.18192520826872e-05
"6561",5440,8.14197407663601e-05
"6562",5439,8.09904221244761e-05
"6563",5438,8.05327810912681e-05
"6564",5437,8.00498368558855e-05
"6565",5436,7.95475850827389e-05
"6566",5435,7.90334314722373e-05
"6567",5434,7.85284428640226e-05
"6568",5433,7.80518391032842e-05
"6569",5432,7.76180183714673e-05
"6570",5431,7.72362583804098e-05
"6571",5430,7.69104166570102e-05
"6572",5429,7.66436499161196e-05
"6573",5428,7.64335311757401e-05
"6574",5427,7.62732742525765e-05
"6575",5426,7.6153534406691e-05
"6576",5425,7.60653728377926e-05
"6577",5424,7.59991722971587e-05
"6578",5423,7.59493673587092e-05
"6579",5422,7.59118960120383e-05
"6580",5421,7.58844035914744e-05
"6581",5420,7.58650653298899e-05
"6582",5419,7.58512823291888e-05
"6583",5418,7.58420777909356e-05
"6584",5417,7.58367437522479e-05
"6585",5416,7.58345477038956e-05
"6586",5415,7.58345477038956e-05
"6587",5414,7.58350254785818e-05
"6588",5413,7.58356566865777e-05
"6589",5412,7.58358400995629e-05
"6590",5411,7.5835483603189e-05
"6591",5410,7.58345025850754e-05
"6592",5409,7.58329399287153e-05
"6593",5408,7.58308253905004e-05
"6594",5407,7.58281902676152e-05
"6595",5406,7.58250673378949e-05
"6596",5405,7.5821490789569e-05
"6597",5404,7.58177039881298e-05
"6598",5403,7.58136901043461e-05
"6599",5402,7.58094322726614e-05
"6600",5401,7.58049136091502e-05
"6601",5400,7.58001172301892e-05
"6602",5399,7.57918087950011e-05
"6603",5398,7.57798175597775e-05
"6604",5397,7.57642310011036e-05
"6605",5396,7.57448926255189e-05
"6606",5395,7.57214426869349e-05
"6607",5394,7.56906055499556e-05
"6608",5393,7.56516837947806e-05
"6609",5392,7.56049184577749e-05
"6610",5391,7.55502252744609e-05
"6611",5390,7.54874657528374e-05
"6612",5389,7.541746001912e-05
"6613",5388,7.5340501640458e-05
"6614",5387,7.5257023694465e-05
"6615",5386,7.51675952367949e-05
"6616",5385,7.50729146650362e-05
"6617",5384,7.4974919013799e-05
"6618",5383,7.4874750183682e-05
"6619",5382,7.47731039808079e-05
"6620",5381,7.46709191893794e-05
"6621",5380,7.45691458403066e-05
"6622",5379,7.44725133462577e-05
"6623",5378,7.43831132051401e-05
"6624",5377,7.43023745637745e-05
"6625",5376,7.42323824647225e-05
"6626",5375,7.41742559110541e-05
"6627",5374,7.41317726672691e-05
"6628",5373,7.41055439328314e-05
"6629",5372,7.4094591382938e-05
"6630",5371,7.40969238904033e-05
"6631",5370,7.4109637790415e-05
"6632",5369,7.41297583759702e-05
"6633",5368,7.41543479859206e-05
"6634",5367,7.41802605471853e-05
"6635",5366,7.42043164194022e-05
"6636",5365,7.42240118641088e-05
"6637",5364,7.42378070439505e-05
"6638",5363,7.42441051084935e-05
"6639",5362,7.42415560135438e-05
"6640",5361,7.42288222720556e-05
"6641",5360,7.42053478301348e-05
"6642",5359,7.41740165486882e-05
"6643",5358,7.41349204910704e-05
"6644",5357,7.40880094907276e-05
"6645",5356,7.40333272805576e-05
"6646",5355,7.39707716281851e-05
"6647",5354,7.39030232358185e-05
"6648",5353,7.38302251176268e-05
"6649",5352,7.37525339300568e-05
"6650",5351,7.36698704660457e-05
"6651",5350,7.35826512789086e-05
"6652",5349,7.34903004234755e-05
"6653",5348,7.33929416087402e-05
"6654",5347,7.32907095720471e-05
"6655",5346,7.31837488004175e-05
"6656",5345,7.30722122248371e-05
"6657",5344,7.29558193346238e-05
"6658",5343,7.28350850837657e-05
"6659",5342,7.2709984992419e-05
"6660",5341,7.25809931174197e-05
"6661",5340,7.24481300217126e-05
"6662",5339,7.23129235170773e-05
"6663",5338,7.21763521596115e-05
"6664",5337,7.20398322336755e-05
"6665",5336,7.19035525419383e-05
"6666",5335,7.17695026060323e-05
"6667",5334,7.16413208375658e-05
"6668",5333,7.15206854512863e-05
"6669",5332,7.1409569255505e-05
"6670",5331,7.13095969103313e-05
"6671",5330,7.12221187905312e-05
"6672",5329,7.11468442054092e-05
"6673",5328,7.10843744802818e-05
"6674",5327,7.10346864807175e-05
"6675",5326,7.09978505429962e-05
"6676",5325,7.09731408358516e-05
"6677",5324,7.0956474696748e-05
"6678",5323,7.09470019243384e-05
"6679",5322,7.09439027780022e-05
"6680",5321,7.0945690573641e-05
"6681",5320,7.09509705586379e-05
"6682",5319,7.09580110204982e-05
"6683",5318,7.09662567679401e-05
"6684",5317,7.09751351329622e-05
"6685",5316,7.09840626838516e-05
"6686",5315,7.09924521353552e-05
"6687",5314,7.10002876950787e-05
"6688",5313,7.10071291879833e-05
"6689",5312,7.10125438176806e-05
"6690",5311,7.10161089610576e-05
"6691",5310,7.1017165848506e-05
"6692",5309,7.10166599280606e-05
"6693",5308,7.10142840218754e-05
"6694",5307,7.10097364585381e-05
"6695",5306,7.10027219019231e-05
"6696",5305,7.09929521443869e-05
"6697",5304,7.09838900017712e-05
"6698",5303,7.09755221579209e-05
"6699",5302,7.09678355022531e-05
"6700",5301,7.09608171165045e-05
"6701",5300,7.09544542578023e-05
"6702",5299,7.09538817355502e-05
"6703",5298,7.0958468324443e-05
"6704",5297,7.09675288033015e-05
"6705",5296,7.09803304574416e-05
"6706",5295,7.0996100522419e-05
"6707",5294,7.1013502212523e-05
"6708",5293,7.10321605847919e-05
"6709",5292,7.1051198517804e-05
"6710",5291,7.1069994501164e-05
"6711",5290,7.10879291463006e-05
"6712",5289,7.11060802680627e-05
"6713",5288,7.11239984998491e-05
"6714",5287,7.11412352494924e-05
"6715",5286,7.11573465224494e-05
"6716",5285,7.11718966790816e-05
"6717",5284,7.11821147055712e-05
"6718",5283,7.11862028167155e-05
"6719",5282,7.1183014479081e-05
"6720",5281,7.1171354741697e-05
"6721",5280,7.11501968368067e-05
"6722",5279,7.11271125649231e-05
"6723",5278,7.11001017741087e-05
"6724",5277,7.10678265883488e-05
"6725",5276,7.10282928392256e-05
"6726",5275,7.09804716316962e-05
"6727",5274,7.09222991754118e-05
"6728",5273,7.08526767746262e-05
"6729",5272,7.07720940047565e-05
"6730",5271,7.06820619607456e-05
"6731",5270,7.05850212444839e-05
"6732",5269,7.04844400717086e-05
"6733",5268,7.03831696073409e-05
"6734",5267,7.02841953331627e-05
"6735",5266,7.01904626472773e-05
"6736",5265,7.01041692979026e-05
"6737",5264,7.0015506275001e-05
"6738",5263,6.99240587947961e-05
"6739",5262,6.98300336826975e-05
"6740",5261,6.97342177191818e-05
"6741",5260,6.96378712948281e-05
"6742",5259,6.95460584632534e-05
"6743",5258,6.94593896002478e-05
"6744",5257,6.93783598053118e-05
"6745",5256,6.93035840516635e-05
"6746",5255,6.92353070129676e-05
"6747",5254,6.91783238466573e-05
"6748",5253,6.91326896403431e-05
"6749",5252,6.90989489612913e-05
"6750",5251,6.90774074762148e-05
"6751",5250,6.90683718044528e-05
"6752",5249,6.90723396322909e-05
"6753",5248,6.90890471734837e-05
"6754",5247,6.91180929891376e-05
"6755",5246,6.91589488707295e-05
"6756",5245,6.92109740363095e-05
"6757",5244,6.92765548128956e-05
"6758",5243,6.93551081934787e-05
"6759",5242,6.94463696296617e-05
"6760",5241,6.95495634467538e-05
"6761",5240,6.96636080079969e-05
"6762",5239,6.97873309581018e-05
"6763",5238,6.99173071397201e-05
"6764",5237,7.00495316805538e-05
"6765",5236,7.01807450860473e-05
"6766",5235,7.03062780214203e-05
"6767",5234,7.04224105274207e-05
"6768",5233,7.05266435368874e-05
"6769",5232,7.06166196919545e-05
