"","calBP","PrDens"
"3014",8987,5.98383211209111e-05
"3015",8986,5.97615634192852e-05
"3016",8985,5.96714456246605e-05
"3017",8984,5.95494095251991e-05
"3018",8983,5.93947420007327e-05
"3019",8982,5.92070084883923e-05
"3020",8981,5.89863681769446e-05
"3021",8980,5.87336463201206e-05
"3022",8979,5.84420476982163e-05
"3023",8978,5.81150181312728e-05
"3024",8977,5.77572768518061e-05
"3025",8976,5.73750798282285e-05
"3026",8975,5.69759938756105e-05
"3027",8974,5.6570845471619e-05
"3028",8973,5.61645375226e-05
"3029",8972,5.57619433307883e-05
"3030",8971,5.53670750589748e-05
"3031",8970,5.49836249034663e-05
"3032",8969,5.46118327496522e-05
"3033",8968,5.42529807116308e-05
"3034",8967,5.39082928186856e-05
"3035",8966,5.35787220128135e-05
"3036",8965,5.32649607154861e-05
"3037",8964,5.29734972174051e-05
"3038",8963,5.27043843176619e-05
"3039",8962,5.24571495367341e-05
"3040",8961,5.22309339669707e-05
"3041",8960,5.20246288964207e-05
"3042",8959,5.18332986439047e-05
"3043",8958,5.16558583995898e-05
"3044",8957,5.14912598751209e-05
"3045",8956,5.13387858000183e-05
"3046",8955,5.11973134015012e-05
"3047",8954,5.10610475231976e-05
"3048",8953,5.09296841118728e-05
"3049",8952,5.08031597701865e-05
"3050",8951,5.06809797357476e-05
"3051",8950,5.0563168008358e-05
"3052",8949,5.04518530977552e-05
"3053",8948,5.03466970445606e-05
"3054",8947,5.02474664108909e-05
"3055",8946,5.0153998116189e-05
"3056",8945,5.00661724841534e-05
"3057",8944,4.99851552442295e-05
"3058",8943,4.99107796835905e-05
"3059",8942,4.98430659772958e-05
"3060",8941,4.97815582776522e-05
"3061",8940,4.97258433369884e-05
"3062",8939,4.96758169424225e-05
"3063",8938,4.96313274134066e-05
"3064",8937,4.95922119380153e-05
"3065",8936,4.95582980222134e-05
"3066",8935,4.95291651767591e-05
"3067",8934,4.95055040731993e-05
"3068",8933,4.94875239418637e-05
"3069",8932,4.94749323197261e-05
"3070",8931,4.94676870692926e-05
"3071",8930,4.94657390344369e-05
"3072",8929,4.94682591541797e-05
"3073",8928,4.94752014370213e-05
"3074",8927,4.94865152871163e-05
"3075",8926,4.95021454366613e-05
"3076",8925,4.9522031891536e-05
"3077",8924,4.95438334160589e-05
"3078",8923,4.95674876523665e-05
"3079",8922,4.95931410679516e-05
"3080",8921,4.96205071151287e-05
"3081",8920,4.96495205020746e-05
"3082",8919,4.96763288990457e-05
"3083",8918,4.97010072726095e-05
"3084",8917,4.97236324556421e-05
"3085",8916,4.97442831795875e-05
"3086",8915,4.97630400971501e-05
"3087",8914,4.97787249644542e-05
"3088",8913,4.97914551969898e-05
"3089",8912,4.98013523096816e-05
"3090",8911,4.98085418474445e-05
"3091",8910,4.98131532593795e-05
"3092",8909,4.98152228614246e-05
"3093",8908,4.98143697211114e-05
"3094",8907,4.98110993888159e-05
"3095",8906,4.98054743797773e-05
"3096",8905,4.97975596117779e-05
"3097",8904,4.97888485826103e-05
"3098",8903,4.97793835841969e-05
"3099",8902,4.97692074028683e-05
"3100",8901,4.97583633079899e-05
"3101",8900,4.97468950383635e-05
"3102",8899,4.97352210141397e-05
"3103",8898,4.9723348032856e-05
"3104",8897,4.97112829480027e-05
"3105",8896,4.9699032669097e-05
"3106",8895,4.96866041616997e-05
"3107",8894,4.96745069177071e-05
"3108",8893,4.96627433976424e-05
"3109",8892,4.96513160525741e-05
"3110",8891,4.96402273239104e-05
"3111",8890,4.96294796431906e-05
"3112",8889,4.96199141475654e-05
"3113",8888,4.96116072858924e-05
"3114",8887,4.96046341834608e-05
"3115",8886,4.95990685722216e-05
"3116",8885,4.95949827346781e-05
"3117",8884,4.95936669954799e-05
"3118",8883,4.95953471242869e-05
"3119",8882,4.96000383587898e-05
"3120",8881,4.96079512840348e-05
"3121",8880,4.96192892439293e-05
"3122",8879,4.96333209954039e-05
"3123",8878,4.96502078432242e-05
"3124",8877,4.9670106261711e-05
"3125",8876,4.96931679269389e-05
"3126",8875,4.97195397992994e-05
"3127",8874,4.97472962680077e-05
"3128",8873,4.97764302215576e-05
"3129",8872,4.98071962974679e-05
"3130",8871,4.98393343451828e-05
"3131",8870,4.98728359615632e-05
"3132",8869,4.99033571002297e-05
"3133",8868,4.99309240930381e-05
"3134",8867,4.99553519907617e-05
"3135",8866,4.99764606924968e-05
"3136",8865,4.99940752758086e-05
"3137",8864,5.00072166881064e-05
"3138",8863,5.00160678484733e-05
"3139",8862,5.00205583903342e-05
"3140",8861,5.00206218276732e-05
"3141",8860,5.00161954588742e-05
"3142",8859,5.00102134901612e-05
"3143",8858,5.00026717522468e-05
"3144",8857,4.99935661929958e-05
"3145",8856,4.998263727291e-05
"3146",8855,4.99701316832251e-05
"3147",8854,4.9959230409279e-05
"3148",8853,4.99496555681784e-05
"3149",8852,4.99413897776017e-05
"3150",8851,4.99344154554955e-05
"3151",8850,4.99287148180676e-05
"3152",8849,4.99263878232471e-05
"3153",8848,4.99273219803675e-05
"3154",8847,4.99314018215078e-05
"3155",8846,4.99385088340239e-05
"3156",8845,4.99485213957553e-05
"3157",8844,4.99602646911786e-05
"3158",8843,4.99736241162156e-05
"3159",8842,4.99884825733282e-05
"3160",8841,5.00047205552995e-05
"3161",8840,5.00222162595377e-05
"3162",8839,5.00382152338127e-05
"3163",8838,5.0052725756304e-05
"3164",8837,5.00657563763805e-05
"3165",8836,5.00773159057487e-05
"3166",8835,5.00874134116153e-05
"3167",8834,5.00938429280654e-05
"3168",8833,5.00965636337923e-05
"3169",8832,5.00955386510617e-05
"3170",8831,5.00907350592011e-05
"3171",8830,5.00821238826927e-05
"3172",8829,5.00693009874034e-05
"3173",8828,5.00521871397253e-05
"3174",8827,5.00311616716481e-05
"3175",8826,5.00063733451793e-05
"3176",8825,4.9977977401313e-05
"3177",8824,4.9948155059726e-05
"3178",8823,4.99170608625161e-05
"3179",8822,4.98848503585285e-05
"3180",8821,4.98516796299059e-05
"3181",8820,4.98174767021731e-05
"3182",8819,4.97854929496593e-05
"3183",8818,4.9755690210985e-05
"3184",8817,4.97280286771369e-05
"3185",8816,4.970246682708e-05
"3186",8815,4.96789613707054e-05
"3187",8814,4.96580297447808e-05
"3188",8813,4.96395213350564e-05
"3189",8812,4.96232816269634e-05
"3190",8811,4.96091522976403e-05
"3191",8810,4.95969713633316e-05
"3192",8809,4.95862676613555e-05
"3193",8808,4.95771583839407e-05
"3194",8807,4.9569313306109e-05
"3195",8806,4.9562631343166e-05
"3196",8805,4.955700956273e-05
"3197",8804,4.9552213477062e-05
"3198",8803,4.95482015545973e-05
"3199",8802,4.95449317571577e-05
"3200",8801,4.95426337216806e-05
"3201",8800,4.95409951403348e-05
"3202",8799,4.95396520047607e-05
"3203",8798,4.95385965520237e-05
"3204",8797,4.95378209621348e-05
"3205",8796,4.95373173581682e-05
"3206",8795,4.95370778064376e-05
"3207",8794,4.95367658595558e-05
"3208",8793,4.95363872901035e-05
"3209",8792,4.95356765204284e-05
"3210",8791,4.95349147036759e-05
"3211",8790,4.95341074557848e-05
"3212",8789,4.9532453416198e-05
"3213",8788,4.95298944454063e-05
"3214",8787,4.95263739526886e-05
"3215",8786,4.9521836942682e-05
"3216",8785,4.95162300480233e-05
"3217",8784,4.95087492282134e-05
"3218",8783,4.94989337513824e-05
"3219",8782,4.94867555275328e-05
"3220",8781,4.9471990957025e-05
"3221",8780,4.94544235218137e-05
"3222",8779,4.94340837115002e-05
"3223",8778,4.94108436305901e-05
"3224",8777,4.93845803048634e-05
"3225",8776,4.93551756154944e-05
"3226",8775,4.93225161816895e-05
"3227",8774,4.92880170546605e-05
"3228",8773,4.92520524035707e-05
"3229",8772,4.92141957441715e-05
"3230",8771,4.91747949529695e-05
"3231",8770,4.91339453443913e-05
"3232",8769,4.90946749993401e-05
"3233",8768,4.90573184031199e-05
"3234",8767,4.90219377164023e-05
"3235",8766,4.89883504536208e-05
"3236",8765,4.89566163460816e-05
"3237",8764,4.89267925302312e-05
"3238",8763,4.88985738929934e-05
"3239",8762,4.88719116971338e-05
"3240",8761,4.88467563244871e-05
"3241",8760,4.88230572807255e-05
"3242",8759,4.87995168598792e-05
"3243",8758,4.87761418122152e-05
"3244",8757,4.87529390716124e-05
"3245",8756,4.87299157520578e-05
"3246",8755,4.87068364298875e-05
"3247",8754,4.86837217018176e-05
"3248",8753,4.86605721387691e-05
"3249",8752,4.86376376643586e-05
"3250",8751,4.86146717229554e-05
"3251",8750,4.85916748698659e-05
"3252",8749,4.85689825577295e-05
"3253",8748,4.85466451329294e-05
"3254",8747,4.85247116238995e-05
"3255",8746,4.85030120575021e-05
"3256",8745,4.84818261164682e-05
"3257",8744,4.8461586266039e-05
"3258",8743,4.84423222167176e-05
"3259",8742,4.84240633265336e-05
"3260",8741,4.84068385709228e-05
"3261",8740,4.83906765130492e-05
"3262",8739,4.83763535106276e-05
"3263",8738,4.83638616777998e-05
"3264",8737,4.83531926305167e-05
"3265",8736,4.8344337496954e-05
"3266",8735,4.83372869260501e-05
"3267",8734,4.83320245571991e-05
"3268",8733,4.83284773785207e-05
"3269",8732,4.83265709394968e-05
"3270",8731,4.83262293408554e-05
"3271",8730,4.83273752313287e-05
"3272",8729,4.83299675730397e-05
"3273",8728,4.83340342240564e-05
"3274",8727,4.83391465324266e-05
"3275",8726,4.83451084397164e-05
"3276",8725,4.83517193910387e-05
"3277",8724,4.83579734824608e-05
"3278",8723,4.83640143440651e-05
"3279",8722,4.83695608140487e-05
"3280",8721,4.8374535976311e-05
"3281",8720,4.83790929839833e-05
"3282",8719,4.83828573577056e-05
"3283",8718,4.83853646797376e-05
"3284",8717,4.83871906618581e-05
"3285",8716,4.83883754301152e-05
"3286",8715,4.8388961523453e-05
"3287",8714,4.83894357335061e-05
"3288",8713,4.83898220535906e-05
"3289",8712,4.83901444482741e-05
"3290",8711,4.83904268409854e-05
"3291",8710,4.83904268409854e-05
"3292",8709,4.83908888482337e-05
"3293",8708,4.83915692457803e-05
"3294",8707,4.83924905901757e-05
"3295",8706,4.83936753388243e-05
"3296",8705,4.8395145838425e-05
"3297",8704,4.83970082208143e-05
"3298",8703,4.8399370639026e-05
"3299",8702,4.84023395401433e-05
"3300",8701,4.84062927074606e-05
"3301",8700,4.84110947123943e-05
"3302",8699,4.84172747005674e-05
"3303",8698,4.84248282345031e-05
"3304",8697,4.84341707825752e-05
"3305",8696,4.84454764601974e-05
"3306",8695,4.84589118499675e-05
"3307",8694,4.84751549734077e-05
"3308",8693,4.8494356303037e-05
"3309",8692,4.85169210548958e-05
"3310",8691,4.85426909169913e-05
"3311",8690,4.85717662859273e-05
"3312",8689,4.8604782307794e-05
"3313",8688,4.86416254049985e-05
"3314",8687,4.86825991432574e-05
"3315",8686,4.87275320725641e-05
"3316",8685,4.87766935983865e-05
"3317",8684,4.88286984608256e-05
"3318",8683,4.88835433147372e-05
"3319",8682,4.89412190838352e-05
"3320",8681,4.90017111030401e-05
"3321",8680,4.90649992834293e-05
"3322",8679,4.91289359512982e-05
"3323",8678,4.91934758281344e-05
"3324",8677,4.9258573553838e-05
"3325",8676,4.93241837272076e-05
"3326",8675,4.93902609474467e-05
"3327",8674,4.94547945846076e-05
"3328",8673,4.9517363090363e-05
"3329",8672,4.95780846696154e-05
"3330",8671,4.96368188848435e-05
"3331",8670,4.96934271231003e-05
"3332",8669,4.9747439911356e-05
"3333",8668,4.979851618298e-05
"3334",8667,4.98465891978843e-05
"3335",8666,4.98918388738121e-05
"3336",8665,4.99342049259953e-05
"3337",8664,4.99755727003072e-05
"3338",8663,5.00159467654109e-05
"3339",8662,5.00553320664765e-05
"3340",8661,5.00937339199559e-05
"3341",8660,5.01314137604088e-05
"3342",8659,5.01706194148738e-05
"3343",8658,5.02115982966865e-05
"3344",8657,5.02543412669795e-05
"3345",8656,5.02988383924046e-05
"3346",8655,5.0345321665136e-05
"3347",8654,5.03958461584307e-05
"3348",8653,5.0450438807992e-05
"3349",8652,5.05088580937426e-05
"3350",8651,5.05713402240157e-05
"3351",8650,5.06378561286381e-05
"3352",8649,5.07094293359974e-05
"3353",8648,5.07858520744585e-05
"3354",8647,5.08671827483381e-05
"3355",8646,5.09531282213754e-05
"3356",8645,5.10431678592699e-05
"3357",8644,5.11376109824863e-05
"3358",8643,5.12359346137982e-05
"3359",8642,5.13376578601703e-05
"3360",8641,5.1442689062299e-05
"3361",8640,5.15507052183713e-05
"3362",8639,5.16605093151974e-05
"3363",8638,5.17720816779424e-05
"3364",8637,5.18852681103903e-05
"3365",8636,5.19999553491451e-05
"3366",8635,5.2116041263545e-05
"3367",8634,5.22326716928762e-05
"3368",8633,5.23498394974969e-05
"3369",8632,5.24675376234735e-05
"3370",8631,5.2585759105757e-05
"3371",8630,5.27044970713695e-05
"3372",8629,5.28236903672933e-05
"3373",8628,5.2943309691338e-05
"3374",8627,5.30633250932302e-05
"3375",8626,5.31837059934386e-05
"3376",8625,5.33044212027736e-05
"3377",8624,5.34256037674771e-05
"3378",8623,5.3546937681692e-05
"3379",8622,5.36685303017356e-05
"3380",8621,5.37902838051814e-05
"3381",8620,5.39120979803755e-05
"3382",8619,5.40342487219278e-05
"3383",8618,5.41571448277111e-05
"3384",8617,5.42801543243405e-05
"3385",8616,5.44034056624523e-05
"3386",8615,5.45262541858168e-05
"3387",8614,5.46488712561225e-05
"3388",8613,5.47712287845853e-05
"3389",8612,5.48932986689409e-05
"3390",8611,5.50150528063861e-05
"3391",8610,5.51367293671742e-05
"3392",8609,5.52582964490028e-05
"3393",8608,5.53799954273639e-05
"3394",8607,5.55018015052453e-05
"3395",8606,5.56236899858684e-05
"3396",8605,5.57456362843385e-05
"3397",8604,5.58680998445952e-05
"3398",8603,5.59910708356721e-05
"3399",8602,5.61143288646889e-05
"3400",8601,5.62371998292008e-05
"3401",8600,5.636006486295e-05
"3402",8599,5.64835595484285e-05
"3403",8598,5.66075994428932e-05
"3404",8597,5.6731689827584e-05
"3405",8596,5.68558146243048e-05
"3406",8595,5.69795429245221e-05
"3407",8594,5.71029043974838e-05
"3408",8593,5.72257040665346e-05
"3409",8592,5.73483082595124e-05
"3410",8591,5.74709834275619e-05
"3411",8590,5.75932641763353e-05
"3412",8589,5.77131239185116e-05
"3413",8588,5.78312653049446e-05
"3414",8587,5.79472280656265e-05
"3415",8586,5.80612078049995e-05
"3416",8585,5.81737186343962e-05
"3417",8584,5.8282614369785e-05
"3418",8583,5.83881407724228e-05
"3419",8582,5.84903248033702e-05
"3420",8581,5.85891974317498e-05
"3421",8580,5.86847934993883e-05
"3422",8579,5.87792056222862e-05
"3423",8578,5.88724616996638e-05
"3424",8577,5.89648091365404e-05
"3425",8576,5.90560552452084e-05
"3426",8575,5.9146221615832e-05
"3427",8574,5.92387241129817e-05
"3428",8573,5.93333843637842e-05
"3429",8572,5.94304721850265e-05
"3430",8571,5.95300349218762e-05
"3431",8570,5.9632124107396e-05
"3432",8569,5.97395323015129e-05
"3433",8568,5.98527448235027e-05
"3434",8567,5.99727102425928e-05
"3435",8566,6.01006921078799e-05
"3436",8565,6.02383367345924e-05
"3437",8564,6.0385625252426e-05
"3438",8563,6.05442129438916e-05
"3439",8562,6.07163149567702e-05
"3440",8561,6.09044793102763e-05
"3441",8560,6.11111053594193e-05
"3442",8559,6.13104818896969e-05
"3443",8558,6.15025641747501e-05
"3444",8557,6.1687582518015e-05
"3445",8556,6.18657852081951e-05
"3446",8555,6.20374368945272e-05
"3447",8554,6.21933321632679e-05
"3448",8553,6.23355523532698e-05
"3449",8552,6.24654994624463e-05
"3450",8551,6.2584575696661e-05
"3451",8550,6.26937459603168e-05
"3452",8549,6.27940679653027e-05
"3453",8548,6.28859598207211e-05
"3454",8547,6.29695376472651e-05
"3455",8546,6.30454568020829e-05
"3456",8545,6.31141239167726e-05
"3457",8544,6.31764765367163e-05
"3458",8543,6.32331070932758e-05
"3459",8542,6.3284557405244e-05
"3460",8541,6.33309719593618e-05
"3461",8540,6.33727189587834e-05
"3462",8539,6.34122071360385e-05
"3463",8538,6.34494489111792e-05
"3464",8537,6.34845915570936e-05
"3465",8536,6.35177417461799e-05
"3466",8535,6.35489953510899e-05
"3467",8534,6.35807172240071e-05
"3468",8533,6.36130318735788e-05
"3469",8532,6.36460792256698e-05
"3470",8531,6.36800147882317e-05
"3471",8530,6.3715009496964e-05
"3472",8529,6.37502820914584e-05
"3473",8528,6.37858450806792e-05
"3474",8527,6.38217111277596e-05
"3475",8526,6.38578930383867e-05
"3476",8525,6.38944037489061e-05
"3477",8524,6.39310230366342e-05
"3478",8523,6.39678064922117e-05
"3479",8522,6.40048080329676e-05
"3480",8521,6.40420798773589e-05
"3481",8520,6.4079672530768e-05
"3482",8519,6.41179516921519e-05
"3483",8518,6.41569266799409e-05
"3484",8517,6.41966072199717e-05
"3485",8516,6.42367780002738e-05
"3486",8515,6.42779942403967e-05
"3487",8514,6.4320574851951e-05
"3488",8513,6.43646140677697e-05
"3489",8512,6.44102161413872e-05
"3490",8511,6.44574958744811e-05
"3491",8510,6.45065790811412e-05
"3492",8509,6.4558437203554e-05
"3493",8508,6.46134619229271e-05
"3494",8507,6.4672121447691e-05
"3495",8506,6.4735217508956e-05
"3496",8505,6.48031898777051e-05
"3497",8504,6.48812911681772e-05
"3498",8503,6.49725046590586e-05
"3499",8502,6.50812004948931e-05
"3500",8501,6.52121855500342e-05
"3501",8500,6.53709617543525e-05
"3502",8499,6.55530407941844e-05
"3503",8498,6.57613896873418e-05
"3504",8497,6.59987776119568e-05
"3505",8496,6.62674631410374e-05
"3506",8495,6.65697811766546e-05
"3507",8494,6.68661237838418e-05
"3508",8493,6.71564725524316e-05
"3509",8492,6.74402650550548e-05
"3510",8491,6.77170563224219e-05
"3511",8490,6.79871509518747e-05
"3512",8489,6.82450158883592e-05
"3513",8488,6.84903489049653e-05
"3514",8487,6.87235919262074e-05
"3515",8486,6.89450038507942e-05
"3516",8485,6.91540815386824e-05
"3517",8484,6.93702329155064e-05
"3518",8483,6.95933465965058e-05
"3519",8482,6.98235365294686e-05
"3520",8481,7.00609189433729e-05
"3521",8480,7.03056122138651e-05
"3522",8479,7.05840409018445e-05
"3523",8478,7.09005185330226e-05
"3524",8477,7.12596187222883e-05
"3525",8476,7.16668382779677e-05
"3526",8475,7.21279238944733e-05
"3527",8474,7.26940275149957e-05
"3528",8473,7.3370206408978e-05
"3529",8472,7.41557393610945e-05
"3530",8471,7.50443984168917e-05
"3531",8470,7.60244566286167e-05
"3532",8469,7.70789058196905e-05
"3533",8468,7.81919706328389e-05
"3534",8467,7.93445394335609e-05
"3535",8466,8.05154679829378e-05
"3536",8465,8.16828479034034e-05
"3537",8464,8.2821317643568e-05
"3538",8463,8.39164831821744e-05
"3539",8462,8.4956635770209e-05
"3540",8461,8.59330474603441e-05
"3541",8460,8.68402634316723e-05
"3542",8459,8.7705311640622e-05
"3543",8458,8.852297352288e-05
"3544",8457,8.9291074167914e-05
"3545",8456,9.00106206849628e-05
"3546",8455,9.06856415305163e-05
"3547",8454,9.13505989807941e-05
"3548",8453,9.20071323466492e-05
"3549",8452,9.26574818476788e-05
"3550",8451,9.33035554132182e-05
"3551",8450,9.39478310398381e-05
"3552",8449,9.45892825735334e-05
"3553",8448,9.52280814320679e-05
"3554",8447,9.58644534307494e-05
"3555",8446,9.6498669925951e-05
"3556",8445,9.71310398802765e-05
"3557",8444,9.77655551052728e-05
"3558",8443,9.84026797123392e-05
"3559",8442,9.90428361455731e-05
"3560",8441,9.96864150714296e-05
"3561",8440,0.000100333785154384
"3562",8439,0.000100985480461242
"3563",8438,0.000101644623667478
"3564",8437,0.00010231382626884
"3565",8436,0.000102995372834228
"3566",8435,0.000103691425522632
"3567",8434,0.000104407710791338
"3568",8433,0.000105147827990619
"3569",8432,0.000105916414277098
"3570",8431,0.000106718781915141
"3571",8430,0.000107560595528329
"3572",8429,0.000108438744783677
"3573",8428,0.00010935764776178
"3574",8427,0.000110322375893771
"3575",8426,0.000111337350430673
"3576",8425,0.000112406848002893
"3577",8424,0.00011353497246387
"3578",8423,0.000114721252265549
"3579",8422,0.000115962959219929
"3580",8421,0.000117254134972115
"3581",8420,0.000118586252175651
"3582",8419,0.000119954532752479
"3583",8418,0.000121347720610489
"3584",8417,0.000122751092592268
"3585",8416,0.000124148331408655
"3586",8415,0.000125521408128309
"3587",8414,0.000126870910194838
"3588",8413,0.000128188687133273
"3589",8412,0.000129466711013359
"3590",8411,0.000130697336324265
"3591",8410,0.000131873357168114
"3592",8409,0.000133039697672811
"3593",8408,0.000134195929320105
"3594",8407,0.000135341548727196
"3595",8406,0.000136475720650894
"3596",8405,0.000137597973469243
"3597",8404,0.000138709077761746
"3598",8403,0.000139805950371614
"3599",8402,0.000140884333557512
"3600",8401,0.000141939443064791
"3601",8400,0.000142965799035652
"3602",8399,0.000143883302959723
"3603",8398,0.000144687310125872
"3604",8397,0.000145375936980365
"3605",8396,0.00014594977960409
"3606",8395,0.000146411528768935
"3607",8394,0.000146784017688472
"3608",8393,0.000147079545668456
"3609",8392,0.000147310676709593
"3610",8391,0.000147489798696692
"3611",8390,0.000147627026000671
"3612",8389,0.000147758029665431
"3613",8388,0.00014788403780379
"3614",8387,0.000148006143791646
"3615",8386,0.000148125314268546
"3616",8385,0.000148242661351155
"3617",8384,0.000148345975565221
"3618",8383,0.000148435864859001
"3619",8382,0.000148512432623654
"3620",8381,0.000148575983304046
"3621",8380,0.000148626796282559
"3622",8379,0.000148634534049164
"3623",8378,0.000148596549994103
"3624",8377,0.000148509758270348
"3625",8376,0.000148370655262321
"3626",8375,0.00014817574915967
"3627",8374,0.000147872785747988
"3628",8373,0.00014745848871065
"3629",8372,0.000146934946803348
"3630",8371,0.00014631026092928
"3631",8370,0.000145597193503462
"3632",8369,0.000144811194519508
"3633",8368,0.000143968567047896
"3634",8367,0.000143088453708949
"3635",8366,0.000142191661271223
"3636",8365,0.000141299303536328
"3637",8364,0.000140433941850067
"3638",8363,0.000139608019882143
"3639",8362,0.000138830706730617
"3640",8361,0.00013810783911921
"3641",8360,0.000137441864454848
"3642",8359,0.00013682745356379
"3643",8358,0.000136269642949228
"3644",8357,0.000135770400797131
"3645",8356,0.000135328489798014
"3646",8355,0.000134939629358208
"3647",8354,0.000134574525907319
"3648",8353,0.000134229529078921
"3649",8352,0.000133901088267967
"3650",8351,0.000133586005950479
"3651",8350,0.000133280972268679
"3652",8349,0.000132981758210345
"3653",8348,0.000132687928779331
"3654",8347,0.000132399031733787
"3655",8346,0.000132114600618583
"3656",8345,0.000131834157962875
"3657",8344,0.000131552827920519
"3658",8343,0.000131270046153232
"3659",8342,0.000130985298862298
"3660",8341,0.000130698112499221
"3661",8340,0.000130408043547785
"3662",8339,0.000130120523496727
"3663",8338,0.000129831994124631
"3664",8337,0.000129539381512174
"3665",8336,0.000129240170360277
"3666",8335,0.000128931475979544
"3667",8334,0.000128611612704141
"3668",8333,0.000128276472489091
"3669",8332,0.000127920407088444
"3670",8331,0.000127536837695355
"3671",8330,0.00012711891206444
"3672",8329,0.000126667043626026
"3673",8328,0.000126176309460305
"3674",8327,0.00012564115906897
"3675",8326,0.000125056726011364
"3676",8325,0.000124418329915115
"3677",8324,0.000123721824110556
"3678",8323,0.000122967546268181
"3679",8322,0.000122158086964821
"3680",8321,0.000121299263644832
"3681",8320,0.000120399459890132
"3682",8319,0.000119461807877973
"3683",8318,0.000118495757012162
"3684",8317,0.000117514496144113
"3685",8316,0.00011653226199289
"3686",8315,0.000115564887554684
"3687",8314,0.000114605508962564
"3688",8313,0.000113660931274085
"3689",8312,0.000112739129509282
"3690",8311,0.000111847987798218
"3691",8310,0.000110995413581794
"3692",8309,0.000110141178524662
"3693",8308,0.000109285613030555
"3694",8307,0.000108429126822724
"3695",8306,0.0001075722012577
"3696",8305,0.000106715380761702
"3697",8304,0.000105856751222236
"3698",8303,0.000104996360109548
"3699",8302,0.000104134255984022
"3700",8301,0.00010327048843192
"3701",8300,0.000102405108001046
"3702",8299,0.000101623988624563
"3703",8298,0.000100928758340437
"3704",8297,0.000100318806002601
"3705",8296,9.97913242251819e-05
"3706",8295,9.93417686034927e-05
"3707",8294,9.89813633198055e-05
"3708",8293,9.86980785935041e-05
"3709",8292,9.84796496250929e-05
"3710",8291,9.83140163251711e-05
"3711",8290,9.81911710900841e-05
"3712",8289,9.80847150068839e-05
"3713",8288,9.79936607303152e-05
"3714",8287,9.79171669754549e-05
"3715",8286,9.78545306268065e-05
"3716",8285,9.78049150715778e-05
"3717",8284,9.77698138080579e-05
"3718",8283,9.77491516934617e-05
"3719",8282,9.77434053692237e-05
"3720",8281,9.77528780337297e-05
"3721",8280,9.7777904918667e-05
"3722",8279,9.7808404021812e-05
"3723",8278,9.78429365462006e-05
"3724",8277,9.7880020467418e-05
"3725",8276,9.79181047851177e-05
"3726",8275,9.79551581812701e-05
"3727",8274,9.79873145840889e-05
"3728",8273,9.8014428588461e-05
"3729",8272,9.80362324433808e-05
"3730",8271,9.80520931607338e-05
"3731",8270,9.80623936314736e-05
"3732",8269,9.80706859957994e-05
"3733",8268,9.80771204895615e-05
"3734",8267,9.80818188086348e-05
"3735",8266,9.8084880112777e-05
"3736",8265,9.80863862237122e-05
"3737",8264,9.80887478230102e-05
"3738",8263,9.80929380754856e-05
"3739",8262,9.80993874560281e-05
"3740",8261,9.81084236443539e-05
"3741",8260,9.81202716343284e-05
"3742",8259,9.81348374616204e-05
"3743",8258,9.81521113492503e-05
"3744",8257,9.81720484396029e-05
"3745",8256,9.81945693372502e-05
"3746",8255,9.82195611860256e-05
"3747",8254,9.82488245581246e-05
"3748",8253,9.82820812187515e-05
"3749",8252,9.83192401556989e-05
"3750",8251,9.83601530667162e-05
"3751",8250,9.84043964717372e-05
"3752",8249,9.84538442885478e-05
"3753",8248,9.85077400132474e-05
"3754",8247,9.85656906747776e-05
"3755",8246,9.86268227851447e-05
"3756",8245,9.8690633043931e-05
"3757",8244,9.87581414946889e-05
"3758",8243,9.88286276258578e-05
"3759",8242,9.89016964783715e-05
"3760",8241,9.89772775012393e-05
"3761",8240,9.90556021278032e-05
"3762",8239,9.91317211275663e-05
"3763",8238,9.92072611198127e-05
"3764",8237,9.92847245851483e-05
"3765",8236,9.93665073540301e-05
"3766",8235,9.94565988403523e-05
"3767",8234,9.95540401295303e-05
"3768",8233,9.9663195214034e-05
"3769",8232,9.97874422110746e-05
"3770",8231,9.99291599167968e-05
"3771",8230,0.000100087377708795
"3772",8229,0.000100259412674787
"3773",8228,0.0001004363755247
"3774",8227,0.000100608902539941
"3775",8226,0.000100767571474769
"3776",8225,0.000100904776545625
"3777",8224,0.000101015979220064
"3778",8223,0.000101099310328044
"3779",8222,0.000101155039784627
"3780",8221,0.000101185027617463
"3781",8220,0.000101193326777244
"3782",8219,0.000101189940387757
"3783",8218,0.000101179364851017
"3784",8217,0.000101165868648022
"3785",8216,0.000101154207378641
"3786",8215,0.000101149111466275
"3787",8214,0.000101155625169279
"3788",8213,0.000101176017931444
"3789",8212,0.00010121127052283
"3790",8211,0.000101261840361352
"3791",8210,0.000101328118474859
"3792",8209,0.000101403629602576
"3793",8208,0.000101488310113059
"3794",8207,0.000101582006921375
"3795",8206,0.000101684484372383
"3796",8205,0.000101795432109717
"3797",8204,0.000101907724510455
"3798",8203,0.000102021318717419
"3799",8202,0.00010213617085276
"3800",8201,0.000102252236082515
"3801",8200,0.000102369468681222
"3802",8199,0.000102485166625169
"3803",8198,0.000102599563704923
"3804",8197,0.000102712562053325
"3805",8196,0.000102824055596727
"3806",8195,0.000102933928246288
"3807",8194,0.000103045513310119
"3808",8193,0.000103158644056038
"3809",8192,0.000103273127414211
"3810",8191,0.000103388745132407
"3811",8190,0.00010350550347311
